"latitude","longitude","elevation","distance"
"47.76334","6.69487","528.3","22119.9"
"47.76332","6.69498","528.6","22128.4"
"47.76330","6.69508","528.8","22136.2"
"47.76329","6.69519","529.1","22144.5"
"47.76327","6.69528","529.3","22151.6"
"47.76324","6.69540","529.6","22161.1"
"47.76322","6.69550","529.9","22168.9"
"47.76320","6.69560","530.2","22176.7"
"47.76319","6.69571","530.5","22185.0"
"47.76317","6.69581","530.8","22192.8"
"47.76315","6.69592","531.1","22201.3"
"47.76314","6.69603","531.3","22209.6"
"47.76312","6.69615","531.5","22218.9"
"47.76310","6.69626","531.7","22227.4"
"47.76309","6.69637","531.8","22235.7"
"47.76307","6.69649","531.9","22244.9"
"47.76306","6.69660","532.0","22253.2"
"47.76305","6.69672","532.1","22262.3"
"47.76304","6.69684","532.3","22271.3"
"47.76304","6.69694","532.5","22278.8"
"47.76304","6.69707","532.8","22288.5"
"47.76305","6.69718","533.1","22296.8"
"47.76306","6.69729","533.3","22305.1"
"47.76308","6.69740","533.5","22313.6"
"47.76309","6.69751","533.6","22321.9"
"47.76311","6.69762","533.6","22330.4"
"47.76312","6.69773","533.7","22338.7"
"47.76313","6.69784","533.8","22347.0"
"47.76313","6.69795","533.9","22355.2"
"47.76313","6.69806","534.1","22363.5"
"47.76314","6.69818","534.4","22372.5"
"47.76314","6.69829","534.7","22380.7"
"47.76314","6.69841","535.1","22389.7"
"47.76315","6.69852","535.3","22398.0"
"47.76316","6.69862","535.6","22405.5"
"47.76317","6.69875","535.9","22415.3"
"47.76318","6.69887","536.0","22424.4"
"47.76319","6.69900","536.2","22434.1"
"47.76319","6.69912","536.2","22443.1"
"47.76318","6.69925","536.3","22452.9"
"47.76316","6.69938","536.3","22462.9"
"47.76313","6.69951","536.3","22473.1"
"47.76310","6.69963","536.2","22482.7"
"47.76305","6.69975","536.1","22493.3"
"47.76302","6.69986","535.9","22502.1"
"47.76299","6.69999","535.7","22512.4"
"47.76296","6.70011","535.5","22522.0"
"47.76292","6.70023","535.4","22532.0"
"47.76288","6.70036","535.3","22542.7"
"47.76285","6.70046","535.3","22550.9"
"47.76280","6.70059","535.3","22562.1"
"47.76276","6.70070","535.4","22571.4"
"47.76271","6.70081","535.5","22581.3"
"47.76267","6.70092","535.5","22590.7"
"47.76263","6.70102","535.6","22599.4"
"47.76258","6.70113","535.6","22609.3"
"47.76254","6.70123","535.8","22618.0"
"47.76249","6.70133","535.9","22627.3"
"47.76245","6.70143","536.1","22636.0"
"47.76240","6.70152","536.3","22644.7"
"47.76235","6.70162","536.6","22654.0"
"47.76230","6.70172","536.8","22663.4"
"47.76225","6.70181","537.0","22672.1"
"47.76220","6.70190","537.1","22680.8"
"47.76216","6.70198","537.2","22688.3"
"47.76210","6.70208","537.4","22698.3"
"47.76206","6.70217","537.5","22706.4"
"47.76201","6.70227","537.7","22715.7"
"47.76196","6.70236","537.9","22724.4"
"47.76191","6.70245","538.2","22733.1"
"47.76187","6.70255","538.5","22741.8"
"47.76184","6.70266","538.8","22750.7"
"47.76181","6.70277","539.0","22759.6"
"47.76179","6.70289","539.3","22768.8"
"47.76178","6.70300","539.4","22777.1"
"47.76177","6.70313","539.5","22786.9"
"47.76177","6.70325","539.6","22795.9"
"47.76177","6.70338","539.6","22805.6"
"47.76177","6.70348","539.6","22813.0"
"47.76177","6.70362","539.5","22823.5"
"47.76176","6.70376","539.5","22834.0"
"47.76175","6.70388","539.5","22843.1"
"47.76174","6.70399","539.5","22851.4"
"47.76173","6.70412","539.7","22861.2"
"47.76172","6.70423","539.8","22869.5"
"47.76170","6.70435","540.0","22878.7"
"47.76170","6.70446","540.2","22886.9"
"47.76169","6.70457","540.3","22895.2"
"47.76167","6.70466","540.5","22902.3"
"47.76166","6.70476","540.6","22909.9"
"47.76164","6.70486","540.8","22917.7"
"47.76161","6.70498","541.1","22927.2"
"47.76158","6.70509","541.4","22936.1"
"47.76155","6.70520","541.7","22945.0"
"47.76152","6.70529","541.9","22952.5"
"47.76148","6.70541","542.2","22962.5"
"47.76145","6.70552","542.3","22971.4"
"47.76142","6.70562","542.4","22979.5"
"47.76139","6.70573","542.5","22988.4"
"47.76137","6.70582","542.6","22995.5"
"47.76133","6.70593","542.8","23004.9"
"47.76131","6.70602","543.0","23011.9"
"47.76129","6.70613","543.4","23020.5"
"47.76127","6.70621","543.7","23026.8"
"47.76124","6.70630","544.1","23034.3"
"47.76122","6.70639","544.4","23041.4"
"47.76120","6.70646","544.7","23047.1"
"47.76118","6.70656","545.2","23054.9"
"47.76116","6.70665","545.6","23062.0"
"47.76115","6.70673","546.0","23068.1"
"47.76112","6.70683","546.5","23076.3"
"47.76111","6.70691","546.8","23082.4"
"47.76109","6.70700","547.3","23089.4"
"47.76106","6.70708","547.8","23096.3"
"47.76104","6.70717","548.3","23103.4"
"47.76101","6.70725","548.8","23110.2"
"47.76098","6.70733","549.2","23117.1"
"47.76096","6.70742","549.6","23124.1"
"47.76094","6.70748","549.8","23129.2"
"47.76091","6.70756","550.1","23136.0"
"47.76088","6.70764","550.4","23142.8"
"47.76086","6.70771","550.6","23148.5"
"47.76084","6.70779","550.8","23154.9"
"47.76081","6.70787","551.1","23161.8"
"47.76079","6.70795","551.3","23168.1"
"47.76077","6.70800","551.4","23172.5"
"47.76075","6.70809","551.7","23179.6"
"47.76072","6.70817","551.9","23186.4"
"47.76069","6.70826","552.1","23193.9"
"47.76067","6.70835","552.3","23201.0"
"47.76064","6.70848","552.5","23211.3"
"47.76061","6.70856","552.7","23218.1"
"47.76059","6.70865","552.9","23225.2"
"47.76057","6.70874","553.1","23232.3"
"47.76055","6.70882","553.3","23238.7"
"47.76052","6.70891","553.5","23246.2"
"47.76050","6.70900","553.7","23253.3"
"47.76048","6.70908","554.0","23259.7"
"47.76046","6.70917","554.2","23266.8"
"47.76044","6.70925","554.4","23273.1"
"47.76042","6.70934","554.7","23280.2"
"47.76039","6.70942","555.0","23287.1"
"47.76037","6.70949","555.2","23292.7"
"47.76034","6.70958","555.6","23300.3"
"47.76031","6.70966","556.0","23307.1"
"47.76027","6.70973","556.4","23314.0"
"47.76023","6.70980","556.8","23320.8"
"47.76019","6.70987","557.1","23327.7"
"47.76015","6.70992","557.3","23333.5"
"47.76010","6.70997","557.6","23340.2"
"47.76006","6.71002","557.8","23346.0"
"47.76001","6.71008","558.1","23353.2"
"47.75996","6.71012","558.3","23359.5"
"47.75991","6.71017","558.5","23366.2"
"47.75987","6.71021","558.7","23371.5"
"47.75982","6.71027","559.1","23378.7"
"47.75977","6.71032","559.4","23385.4"
"47.75973","6.71037","559.6","23391.2"
"47.75968","6.71043","560.0","23398.3"
"47.75964","6.71048","560.2","23404.1"
"47.75960","6.71054","560.5","23410.5"
"47.75956","6.71060","560.9","23416.8"
"47.75953","6.71067","561.2","23423.0"
"47.75949","6.71074","561.6","23429.9"
"47.75946","6.71081","562.0","23436.1"
"47.75943","6.71090","562.4","23443.6"
"47.75940","6.71098","562.9","23450.4"
"47.75937","6.71107","563.3","23457.9"
"47.75934","6.71115","563.6","23464.8"
"47.75932","6.71123","563.9","23471.2"
"47.75929","6.71132","564.1","23478.7"
"47.75926","6.71140","564.2","23485.5"
"47.75924","6.71148","564.4","23491.9"
"47.75921","6.71156","564.5","23498.7"
"47.75919","6.71163","564.6","23504.4"
"47.75916","6.71171","564.8","23511.3"
"47.75914","6.71179","565.0","23517.6"
"47.75912","6.71188","565.3","23524.7"
"47.75910","6.71196","565.6","23531.1"
"47.75908","6.71203","565.8","23536.8"
"47.75905","6.71211","566.0","23543.6"
"47.75902","6.71218","566.1","23549.9"
"47.75898","6.71225","566.2","23556.7"
"47.75892","6.71231","566.4","23564.8"
"47.75886","6.71236","566.7","23572.4"
"47.75880","6.71238","567.0","23579.2"
"47.75875","6.71237","567.4","23584.9"
"47.75870","6.71234","567.8","23590.8"
"47.75867","6.71231","568.2","23594.9"
"47.75866","6.71228","568.4","23597.4"
"47.75863","6.71224","568.8","23601.9"
"47.75859","6.71221","569.3","23606.8"
"47.75856","6.71215","569.8","23612.4"
"47.75853","6.71209","570.3","23618.0"
"47.75851","6.71203","570.7","23623.0"
"47.75848","6.71196","571.2","23629.2"
"47.75846","6.71190","571.6","23634.2"
"47.75844","6.71184","571.9","23639.2"
"47.75842","6.71177","572.2","23644.9"
"47.75840","6.71171","572.4","23649.9"
"47.75839","6.71163","572.7","23656.0"
"47.75838","6.71156","573.0","23661.4"
"47.75836","6.71149","573.3","23667.0"
"47.75834","6.71142","573.6","23672.7"
"47.75833","6.71135","573.9","23678.1"
"47.75831","6.71128","574.2","23683.8"
"47.75828","6.71123","574.5","23688.8"
"47.75825","6.71118","574.8","23693.8"
"47.75822","6.71113","575.1","23698.8"
"47.75819","6.71111","575.4","23702.4"
"47.75814","6.71109","575.7","23708.2"
"47.75810","6.71108","576.0","23712.7"
"47.75806","6.71109","576.2","23717.2"
"47.75802","6.71110","576.5","23721.7"
"47.75799","6.71112","576.7","23725.4"
"47.75795","6.71117","577.1","23731.2"
"47.75792","6.71122","577.4","23736.2"
"47.75788","6.71129","577.8","23743.1"
"47.75786","6.71136","578.3","23748.8"
"47.75785","6.71143","578.7","23754.1"
"47.75784","6.71151","579.1","23760.2"
"47.75784","6.71159","579.6","23766.2"
"47.75784","6.71168","580.0","23772.9"
"47.75784","6.71177","580.4","23779.6"
"47.75784","6.71184","580.7","23784.9"
"47.75784","6.71193","581.0","23791.6"
"47.75784","6.71200","581.2","23796.8"
"47.75784","6.71208","581.4","23802.8"
"47.75784","6.71216","581.6","23808.8"
"47.75784","6.71224","581.9","23814.8"
"47.75783","6.71233","582.2","23821.6"
"47.75782","6.71241","582.5","23827.7"
"47.75781","6.71249","582.8","23833.8"
"47.75778","6.71257","583.1","23840.6"
"47.75777","6.71265","583.4","23846.7"
"47.75775","6.71274","583.7","23853.8"
"47.75774","6.71282","584.0","23859.9"
"47.75771","6.71291","584.3","23867.4"
"47.75769","6.71299","584.5","23873.7"
"47.75767","6.71306","584.7","23879.4"
"47.75766","6.71315","585.0","23886.2"
"47.75764","6.71323","585.3","23892.6"
"47.75762","6.71331","585.7","23899.0"
"47.75761","6.71339","586.1","23905.1"
"47.75759","6.71347","586.5","23911.5"
"47.75758","6.71355","587.0","23917.6"
"47.75757","6.71363","587.4","23923.6"
"47.75755","6.71371","587.8","23930.0"
"47.75754","6.71378","588.2","23935.4"
"47.75754","6.71385","588.6","23940.6"
"47.75753","6.71393","589.0","23946.7"
"47.75752","6.71399","589.3","23951.3"
"47.75751","6.71406","589.6","23956.7"
"47.75751","6.71412","589.9","23961.1"
"47.75750","6.71420","590.3","23967.2"
"47.75750","6.71428","590.6","23973.2"
"47.75748","6.71435","590.9","23978.9"
"47.75747","6.71443","591.2","23985.0"
"47.75746","6.71450","591.4","23990.3"
"47.75745","6.71455","591.5","23994.2"
"47.75743","6.71465","591.9","24002.0"
"47.75742","6.71472","592.1","24007.4"
"47.75741","6.71479","592.4","24012.7"
"47.75740","6.71486","592.7","24018.1"
"47.75738","6.71493","593.0","24023.7"
"47.75737","6.71500","593.3","24029.1"
"47.75735","6.71507","593.6","24034.8"
"47.75734","6.71515","594.0","24040.9"
"47.75732","6.71522","594.2","24046.6"
"47.75731","6.71530","594.4","24052.6"
"47.75729","6.71538","594.7","24059.0"
"47.75728","6.71545","594.9","24064.4"
"47.75725","6.71555","595.2","24072.6"
"47.75723","6.71564","595.4","24079.6"
"47.75721","6.71573","595.6","24086.7"
"47.75719","6.71585","595.8","24096.0"
"47.75720","6.71597","595.7","24105.0"
"47.75723","6.71608","595.5","24113.9"
"47.75727","6.71617","595.3","24121.9"
"47.75730","6.71624","595.2","24128.1"
"47.75735","6.71631","595.1","24135.8"
"47.75739","6.71639","595.1","24143.2"
"47.75744","6.71646","595.3","24150.9"
"47.75749","6.71653","595.5","24158.5"
"47.75753","6.71660","595.7","24165.4"
"47.75757","6.71667","596.1","24172.2"
"47.75761","6.71674","596.5","24179.1"
"47.75765","6.71681","597.0","24186.0"
"47.75769","6.71689","597.6","24193.4"
"47.75772","6.71695","598.0","24199.0"
"47.75775","6.71703","598.5","24205.9"
"47.75778","6.71711","598.8","24212.7"
"47.75778","6.71719","599.1","24218.7"
"47.75777","6.71728","599.3","24225.5"
"47.75774","6.71736","599.5","24232.4"
"47.75770","6.71743","599.7","24239.2"
"47.75765","6.71747","600.0","24245.5"
"47.75759","6.71750","600.4","24252.6"
"47.75753","6.71751","600.8","24259.3"
"47.75747","6.71750","601.2","24266.0"
"47.75741","6.71748","601.7","24272.8"
"47.75735","6.71744","602.2","24280.2"
"47.75731","6.71738","602.6","24286.5"
"47.75727","6.71731","603.0","24293.3"
"47.75724","6.71725","603.3","24298.9"
"47.75720","6.71717","603.7","24306.4"
"47.75716","6.71710","604.0","24313.3"
"47.75712","6.71703","604.4","24320.1"
"47.75707","6.71695","604.9","24328.3"
"47.75703","6.71688","605.3","24335.2"
"47.75699","6.71681","605.8","24342.0"
"47.75696","6.71673","606.3","24348.9"
"47.75692","6.71665","606.8","24356.3"
"47.75688","6.71658","607.2","24363.2"
"47.75685","6.71652","607.5","24368.8"
"47.75681","6.71645","607.7","24375.6"
"47.75676","6.71638","608.0","24383.3"
"47.75671","6.71633","608.2","24390.0"
"47.75666","6.71627","608.5","24397.1"
"47.75661","6.71623","608.8","24403.4"
"47.75654","6.71618","609.2","24412.1"
"47.75649","6.71615","609.5","24418.1"
"47.75644","6.71612","609.8","24424.1"
"47.75638","6.71610","610.2","24430.9"
"47.75632","6.71609","610.7","24437.6"
"47.75625","6.71609","611.3","24445.4"
"47.75619","6.71610","611.8","24452.1"
"47.75582","6.71622","616.0","24494.2"
"47.75550","6.71648","617.9","24534.8"
"47.75531","6.71670","617.4","24561.5"
"47.75503","6.71722","614.0","24611.3"
"47.75482","6.71784","609.2","24662.9"
"47.75461","6.71845","604.8","24714.5"
"47.75457","6.71869","603.4","24733.0"
"47.75455","6.71899","601.8","24755.5"
"47.75459","6.71942","599.8","24787.9"
"47.75464","6.71973","598.4","24811.8"
"47.75472","6.72005","597.0","24837.3"
"47.75485","6.72041","595.2","24867.8"
"47.75498","6.72063","593.8","24889.7"
"47.75535","6.72104","589.8","24941.0"
"47.75558","6.72134","586.7","24975.1"
"47.75576","6.72169","584.0","25008.0"
"47.75589","6.72204","582.0","25037.9"
"47.75609","6.72301","577.7","25113.7"
"47.75624","6.72371","573.5","25168.7"
"47.75624","6.72389","572.4","25182.1"
"47.75622","6.72402","571.6","25192.1"
"47.75617","6.72414","570.7","25202.6"
"47.75602","6.72429","569.1","25222.7"
"47.75587","6.72432","567.8","25239.6"
"47.75581","6.72430","567.2","25246.4"
"47.75572","6.72421","566.4","25258.5"
"47.75548","6.72391","564.1","25293.3"
"47.75512","6.72354","561.2","25342.0"
"47.75483","6.72317","558.8","25384.5"
"47.75445","6.72244","555.0","25453.5"
"47.75424","6.72209","553.1","25488.6"
"47.75355","6.72124","547.1","25588.2"
"47.75344","6.72122","546.3","25600.5"
"47.75333","6.72123","545.5","25612.8"
"47.75324","6.72128","544.8","25623.4"
"47.75312","6.72146","543.6","25642.4"
"47.75294","6.72198","541.1","25686.1"
"47.75287","6.72227","539.8","25709.1"
"47.75282","6.72239","539.2","25719.7"
"47.75272","6.72247","538.5","25732.3"
"47.75263","6.72251","537.9","25742.8"
"47.75252","6.72248","537.2","25755.2"
"47.75229","6.72233","535.6","25783.1"
"47.75223","6.72225","535.1","25792.1"
"47.75216","6.72211","534.2","25805.1"
"47.75205","6.72173","532.1","25836.1"
"47.75198","6.72128","529.8","25870.6"
"47.75194","6.72078","527.5","25908.2"
"47.75189","6.72066","526.9","25918.8"
"47.75181","6.72055","526.2","25930.9"
"47.75172","6.72051","525.6","25941.4"
"47.75163","6.72050","525.1","25951.4"
"47.75152","6.72059","524.3","25965.4"
"47.75118","6.72118","520.7","26023.4"
"47.75102","6.72140","519.3","26047.7"
"47.75092","6.72160","518.2","26066.3"
"47.75082","6.72245","514.9","26130.8"
"47.75082","6.72282","514.1","26158.5"
"47.75087","6.72304","513.8","26175.8"
"47.75093","6.72320","513.5","26189.5"
"47.75100","6.72331","513.4","26200.9"
"47.75113","6.72343","513.1","26217.9"
"47.75180","6.72386","511.4","26299.0"
"47.75199","6.72411","510.1","26327.2"
"47.75208","6.72432","509.1","26345.8"
"47.75213","6.72467","507.5","26372.6"
"47.75212","6.72498","505.9","26395.8"
"47.75207","6.72525","504.2","26416.7"
"47.75202","6.72541","503.2","26429.9"
"47.75193","6.72555","502.0","26444.4"
"47.75167","6.72579","499.6","26478.4"
"47.75157","6.72602","498.3","26498.9"
"47.75152","6.72624","497.2","26516.3"
"47.75145","6.72676","494.6","26555.9"
"47.75146","6.72695","493.7","26570.2"
"47.75153","6.72733","491.7","26599.6"
"47.75153","6.72742","491.1","26606.4"
"47.75149","6.72756","490.3","26617.7"
"47.75144","6.72765","489.7","26626.5"
"47.75126","6.72781","488.4","26649.8"
"47.75115","6.72794","487.4","26665.4"
"47.75099","6.72857","483.8","26715.7"
"47.75091","6.72885","482.4","26738.5"
"47.75079","6.72953","479.9","26790.8"
"47.75066","6.73020","477.7","26843.2"
"47.75057","6.73079","475.7","26888.4"
"47.75070","6.73082","475.4","26903.0"
"47.75124","6.73106","475.5","26965.7"
"47.75161","6.73130","476.0","27010.6"
"47.75234","6.73195","477.7","27105.2"
"47.75255","6.73215","478.8","27132.9"
"47.75279","6.73230","480.2","27161.9"
"47.75356","6.73269","485.2","27252.3"
"47.75387","6.73293","487.2","27291.2"
"47.75407","6.73311","488.2","27317.2"
"47.75458","6.73396","490.0","27402.3"
"47.75510","6.73477","487.9","27486.1"
"47.75540","6.73549","486.2","27549.4"
"47.75549","6.73628","486.3","27609.7"
"47.75558","6.73708","486.3","27669.9"
"47.75565","6.73747","485.8","27700.1"
"47.75574","6.73763","485.6","27715.7"
"47.75587","6.73779","485.4","27734.5"
"47.75602","6.73791","485.4","27753.4"
"47.75617","6.73800","485.5","27771.4"
"47.75675","6.73806","486.2","27836.0"
"47.75692","6.73807","486.3","27855.0"
"47.75706","6.73810","486.2","27870.7"
"47.75719","6.73817","486.1","27886.1"
"47.75737","6.73834","485.9","27909.8"
"47.75777","6.73891","485.5","27971.4"
"47.75844","6.73968","486.2","28065.5"
"47.75899","6.74004","488.2","28132.3"
"47.75946","6.74056","490.0","28197.0"
"47.75992","6.74108","491.1","28261.7"
"47.76020","6.74119","492.0","28293.9"
"47.76073","6.74149","494.2","28356.9"
"47.76088","6.74163","494.7","28376.6"
"47.76120","6.74222","495.2","28433.3"
"47.76144","6.74245","495.7","28465.0"
"47.76163","6.74251","496.1","28486.6"
"47.76173","6.74250","496.4","28497.8"
"47.76247","6.74220","498.2","28583.1"
"47.76311","6.74216","499.6","28654.3"
"47.76365","6.74204","500.6","28715.0"
"47.76384","6.74195","501.0","28737.2"
"47.76412","6.74178","501.6","28770.8"
"47.76435","6.74171","502.2","28796.9"
"47.76501","6.74156","503.6","28871.2"
"47.76565","6.74132","503.2","28944.5"
"47.76578","6.74134","503.0","28959.1"
"47.76631","6.74149","501.6","29019.1"
"47.76646","6.74160","501.3","29037.7"
"47.76686","6.74204","500.8","29093.0"
"47.76726","6.74248","500.9","29148.3"
"47.76744","6.74264","501.2","29171.6"
"47.76760","6.74272","501.5","29190.4"
"47.76798","6.74276","502.4","29232.7"
"47.76813","6.74269","502.9","29250.2"
"47.76826","6.74257","503.4","29267.2"
"47.76855","6.74223","504.9","29308.3"
"47.76869","6.74213","505.7","29325.6"
"47.76885","6.74206","506.6","29344.1"
"47.76915","6.74208","508.8","29377.5"
"47.76935","6.74214","510.5","29400.2"
"47.76963","6.74226","513.1","29432.6"
"47.76999","6.74237","516.0","29473.4"
"47.77033","6.74253","517.7","29513.1"
"47.77046","6.74270","517.8","29532.3"
"47.77056","6.74293","517.5","29552.8"
"47.77076","6.74385","514.7","29625.1"
"47.77108","6.74443","513.9","29681.2"
"47.77124","6.74478","514.2","29712.8"
"47.77128","6.74494","514.5","29725.5"
"47.77129","6.74516","514.8","29742.0"
"47.77103","6.74590","515.8","29804.4"
"47.77100","6.74613","516.0","29821.9"
"47.77102","6.74637","516.2","29840.0"
"47.77113","6.74666","516.7","29864.9"
"47.77141","6.74695","517.7","29902.8"
"47.77157","6.74718","518.3","29927.6"
"47.77171","6.74748","518.9","29954.9"
"47.77186","6.74790","519.7","29990.4"
"47.77189","6.74806","519.9","30002.8"
"47.77194","6.74867","521.1","30048.8"
"47.77225","6.74987","524.8","30144.6"
"47.77255","6.75107","530.0","30240.5"
"47.77260","6.75132","531.3","30260.0"
"47.77259","6.75159","532.6","30280.2"
"47.77260","6.75168","533.0","30287.0"
"47.77261","6.75185","533.8","30299.8"
"47.77261","6.75200","534.4","30311.0"
"47.77263","6.75213","534.9","30321.0"
"47.77265","6.75226","535.4","30330.9"
"47.77266","6.75239","536.0","30340.7"
"47.77268","6.75251","536.8","30349.9"
"47.77269","6.75258","537.2","30355.3"
"47.77270","6.75264","537.7","30359.9"
"47.77271","6.75271","538.2","30365.3"
"47.77272","6.75277","538.7","30369.9"
"47.77272","6.75284","539.2","30375.1"
"47.77273","6.75290","539.7","30379.7"
"47.77273","6.75302","540.6","30388.7"
"47.77274","6.75314","541.6","30397.7"
"47.77275","6.75320","542.1","30402.3"
"47.77275","6.75326","542.6","30406.8"
"47.77276","6.75332","543.2","30411.4"
"47.77277","6.75338","543.7","30416.1"
"47.77277","6.75344","544.2","30420.6"
"47.77278","6.75350","544.7","30425.2"
"47.77279","6.75362","545.6","30434.2"
"47.77280","6.75374","546.4","30443.2"
"47.77281","6.75380","546.8","30447.9"
"47.77281","6.75386","547.2","30452.3"
"47.77284","6.75398","548.0","30461.9"
"47.77286","6.75410","548.7","30471.2"
"47.77287","6.75416","549.1","30475.8"
"47.77287","6.75423","549.5","30481.0"
"47.77289","6.75434","550.2","30489.5"
"47.77291","6.75446","550.9","30498.8"
"47.77292","6.75452","551.2","30503.4"
"47.77293","6.75458","551.6","30508.0"
"47.77295","6.75471","552.3","30518.0"
"47.77296","6.75477","552.7","30522.6"
"47.77297","6.75483","553.0","30527.2"
"47.77298","6.75495","553.7","30536.2"
"47.77300","6.75506","554.4","30544.8"
"47.77302","6.75517","555.2","30553.3"
"47.77304","6.75529","556.0","30562.5"
"47.77305","6.75535","556.5","30567.1"
"47.77305","6.75541","557.0","30571.6"
"47.77305","6.75546","557.4","30575.4"
"47.77305","6.75552","557.8","30579.8"
"47.77306","6.75564","558.7","30588.9"
"47.77307","6.75576","559.6","30597.9"
"47.77307","6.75581","560.0","30601.6"
"47.77308","6.75588","560.6","30607.0"
"47.77310","6.75599","561.4","30615.5"
"47.77312","6.75610","562.3","30624.0"
"47.77313","6.75615","562.6","30627.9"
"47.77313","6.75621","563.1","30632.4"
"47.77324","6.75693","568.7","30687.6"
"47.77325","6.75698","569.0","30691.5"
"47.77328","6.75709","569.8","30700.4"
"47.77330","6.75720","570.6","30708.9"
"47.77331","6.75726","571.1","30713.5"
"47.77333","6.75731","571.5","30717.8"
"47.77334","6.75736","572.0","30721.7"
"47.77336","6.75741","572.4","30726.1"
"47.77339","6.75751","573.3","30734.3"
"47.77343","6.75761","574.1","30743.0"
"47.77344","6.75766","574.5","30746.9"
"47.77346","6.75770","574.8","30750.6"
"47.77350","6.75779","575.6","30758.7"
"47.77353","6.75789","576.4","30766.8"
"47.77355","6.75793","576.8","30770.6"
"47.77356","6.75799","577.2","30775.2"
"47.77359","6.75808","577.9","30782.7"
"47.77361","6.75818","578.7","30790.5"
"47.77362","6.75823","579.0","30794.4"
"47.77364","6.75828","579.4","30798.7"
"47.77366","6.75838","580.1","30806.5"
"47.77367","6.75848","580.8","30814.1"
"47.77368","6.75858","581.6","30821.6"
"47.77370","6.75868","582.4","30829.4"
"47.77373","6.75877","583.2","30836.9"
"47.77375","6.75882","583.6","30841.3"
"47.77377","6.75887","584.0","30845.6"
"47.77380","6.75897","584.9","30853.8"
"47.77383","6.75907","585.7","30862.0"
"47.77386","6.75918","586.6","30870.9"
"47.77387","6.75923","586.9","30874.8"
"47.77389","6.75928","587.3","30879.1"
"47.77392","6.75938","588.0","30887.3"
"47.77393","6.75943","588.4","30891.2"
"47.77394","6.75948","588.8","30895.1"
"47.77397","6.75958","589.5","30903.3"
"47.77400","6.75967","590.3","30910.8"
"47.77401","6.75972","590.7","30914.7"
"47.77403","6.75977","591.1","30919.0"
"47.77408","6.75986","592.1","30927.8"
"47.77412","6.75995","592.9","30935.8"
"47.77415","6.75999","593.4","30940.3"
"47.77417","6.76003","593.8","30944.0"
"47.77421","6.76011","594.6","30951.5"
"47.77426","6.76020","595.7","30960.2"
"47.77428","6.76024","596.1","30963.9"
"47.77430","6.76028","596.6","30967.7"
"47.77432","6.76032","597.2","30971.4"
"47.77433","6.76037","597.7","30975.3"
"47.77435","6.76041","598.3","30979.0"
"47.77437","6.76045","598.8","30982.7"
"47.77438","6.76049","599.3","30985.9"
"47.77439","6.76053","599.8","30989.1"
"47.77441","6.76058","600.5","30993.5"
"47.77442","6.76062","601.0","30996.7"
"47.77445","6.76070","602.0","31003.5"
"47.77447","6.76079","603.0","31010.6"
"47.77451","6.76087","604.0","31018.0"
"47.77453","6.76092","604.6","31022.4"
"47.77454","6.76096","605.0","31025.6"
"47.77458","6.76105","605.9","31033.6"
"47.77461","6.76115","606.8","31041.8"
"47.77462","6.76119","607.1","31045.0"
"47.77463","6.76124","607.5","31048.9"
"47.77464","6.76133","608.3","31055.7"
"47.77465","6.76137","608.6","31058.9"
"47.77467","6.76142","609.1","31063.3"
"47.77468","6.76151","609.8","31070.1"
"47.77470","6.76155","610.2","31073.8"
"47.77471","6.76160","610.7","31077.7"
"47.77473","6.76169","611.5","31084.8"
"47.77475","6.76178","612.4","31091.9"
"47.77476","6.76182","612.9","31095.1"
"47.77477","6.76186","613.3","31098.3"
"47.77480","6.76194","614.3","31105.1"
"47.77483","6.76202","615.3","31111.9"
"47.77485","6.76206","615.9","31115.7"
"47.77487","6.76210","616.5","31119.4"
"47.77490","6.76218","617.6","31126.2"
"47.77494","6.76226","618.8","31133.7"
"47.77497","6.76233","619.7","31139.9"
"47.77500","6.76241","620.8","31146.7"
"47.77501","6.76245","621.3","31149.9"
"47.77503","6.76248","621.8","31153.1"
"47.77505","6.76252","622.4","31156.8"
"47.77506","6.76256","622.9","31160.0"
"47.77507","6.76259","623.3","31162.5"
"47.77509","6.76263","623.9","31166.2"
"47.77510","6.76267","624.4","31169.4"
"47.77512","6.76270","624.9","31172.6"
"47.77515","6.76278","625.9","31179.4"
"47.77518","6.76285","626.8","31185.6"
"47.77520","6.76289","627.3","31189.4"
"47.77521","6.76292","627.7","31191.9"
"47.77524","6.76300","628.6","31198.7"
"47.77527","6.76307","629.4","31204.9"
"47.77528","6.76311","629.8","31208.1"
"47.77530","6.76315","630.3","31211.8"
"47.77533","6.76323","631.2","31218.7"
"47.77536","6.76330","632.0","31224.9"
"47.77538","6.76334","632.5","31228.6"
"47.77540","6.76338","633.0","31232.3"
"47.77542","6.76342","633.4","31236.1"
"47.77544","6.76346","633.8","31239.8"
"47.77549","6.76352","634.5","31246.9"
"47.77551","6.76356","634.8","31250.6"
"47.77553","6.76359","635.1","31253.8"
"47.77557","6.76366","635.7","31260.7"
"47.77559","6.76370","636.0","31264.4"
"47.77560","6.76374","636.3","31267.6"
"47.77562","6.76383","636.9","31274.7"
"47.77564","6.76386","637.2","31277.8"
"47.77564","6.76391","637.5","31281.6"
"47.77567","6.76399","638.1","31288.4"
"47.77569","6.76408","638.8","31295.5"
"47.77570","6.76412","639.2","31298.7"
"47.77572","6.76416","639.5","31302.4"
